PAGOS,MONTO,COMUNA,REGION,URBANIDAD,FPAGO,TIPOBENEFICIO,COBROMARZO,SEXO,ECIVIL,NACIONALIDAD,NOCOBRO
1,1628,324,5,1,1,17,0,0,4,0,1
1,1718,74,10,2,1,17,0,0,4,0,1
1,3949,128,11,2,1,1,0,0,4,0,0
1,2380,300,11,2,1,17,0,0,4,0,0
1,471,157,11,2,1,17,0,0,4,0,1
1,2676,292,11,2,1,17,0,0,4,0,1
1,1628,329,11,2,1,17,0,0,4,0,1
1,1628,83,10,0,1,17,0,0,4,0,1
1,3971,301,14,1,1,1,0,0,4,0,0
1,1168,242,11,2,1,17,0,0,4,0,1
1,724,120,11,2,1,17,0,0,4,0,1
1,2676,115,11,2,1,1,0,0,4,0,0
1,908,99,10,0,1,17,0,0,4,0,1
1,3238,134,10,2,1,17,0,0,4,0,0
1,2148,100,4,2,1,17,0,0,4,0,1
1,1668,130,6,1,1,17,0,0,4,0,1
1,130,60,10,2,1,17,0,0,4,0,1
1,1866,307,6,2,1,17,0,0,4,0,1
1,656,255,11,2,1,17,0,0,4,0,1
1,724,307,6,2,1,17,0,0,4,0,1
1,610,134,10,2,1,17,0,0,4,0,1
1,318,11,1,2,1,17,0,0,4,0,1
1,3990,179,14,1,1,17,0,0,4,0,1
1,492,128,11,2,1,17,0,0,4,0,0
1,3864,304,10,2,1,1,0,0,4,0,1
1,386,329,11,2,1,17,0,0,4,0,1
1,1628,216,11,2,1,17,0,0,4,0,1
1,1998,63,5,2,1,1,0,0,4,0,1
2,8613,107,13,2,1,1,0,0,4,0,1
1,318,216,11,2,1,17,0,0,4,0,1
1,2676,182,11,2,1,17,0,0,4,0,1
1,1024,146,14,2,1,17,0,0,4,0,1
1,6131,58,4,2,1,1,0,0,4,0,1
1,1867,14,14,1,1,17,0,0,4,0,1
1,4438,300,11,2,1,1,0,0,4,0,1
1,2669,188,12,0,1,17,0,0,4,0,1
1,7495,168,5,1,1,1,0,0,4,0,1
1,1024,321,14,2,1,17,0,0,4,0,1
1,2060,300,11,2,1,17,0,0,4,0,1
1,357,336,11,2,1,17,0,0,4,0,1
1,3230,58,4,2,1,17,0,0,4,0,0
1,1024,336,11,2,1,17,0,0,4,0,1
1,945,307,6,2,1,17,0,0,4,0,1
1,69,60,10,2,1,17,0,0,4,0,1
1,2270,58,4,2,1,17,0,0,4,0,1
1,1628,157,11,2,1,17,0,0,4,0,0
1,2213,300,11,2,1,17,0,0,4,0,1
1,3836,216,11,2,1,17,0,0,4,0,1
1,1518,74,10,2,1,17,0,0,4,0,1
1,3222,167,10,2,1,17,0,0,4,0,1
1,1168,74,10,2,1,17,0,0,4,0,1
1,754,58,4,2,1,17,0,0,4,0,1
1,3756,227,7,2,1,1,0,0,4,0,1
1,1628,78,11,2,1,17,0,0,4,0,1
1,318,58,4,2,1,17,0,0,4,0,1
1,1628,330,14,2,1,17,0,0,4,0,0
1,2205,39,15,2,1,17,0,0,4,0,1
1,951,204,11,2,1,17,0,0,4,0,1
1,318,35,2,1,1,17,0,0,4,0,1
1,2034,97,14,1,1,17,0,0,4,0,1
1,318,327,14,2,1,17,0,0,4,0,1
1,371,255,11,2,1,1,0,0,4,0,0
1,2492,223,7,2,1,17,0,0,4,0,1
1,812,290,4,2,1,17,0,0,4,0,1
1,673,330,14,2,1,17,0,0,4,0,1
1,69,336,11,2,1,17,0,0,4,0,1
1,1024,112,11,2,1,17,0,0,4,0,1
1,3249,37,4,2,1,17,0,0,4,0,1
1,3052,8,0,2,1,1,0,0,4,0,0
1,2492,107,13,2,1,17,0,0,4,0,1
1,3483,300,11,2,1,1,0,0,4,0,0
1,3761,100,4,2,1,1,0,0,4,0,1
1,357,58,4,2,1,17,0,0,4,0,1
1,3428,327,14,2,1,17,0,0,4,0,1
1,3299,36,12,1,1,17,0,0,4,0,1
1,492,336,11,2,1,17,0,0,4,0,1
1,3824,308,10,1,1,17,0,0,4,0,1
1,492,300,11,2,1,17,0,0,4,0,0
1,3237,191,14,0,1,17,0,0,4,0,1
1,492,320,2,2,1,17,0,0,4,0,1
1,2855,321,14,2,1,17,0,0,4,0,1
1,3430,112,11,2,1,17,0,0,4,0,1
1,1628,249,11,2,1,17,0,0,4,0,0
1,3045,31,11,2,1,17,0,0,4,0,1
1,1628,300,11,2,1,17,0,0,4,0,1
1,3385,48,15,1,1,1,0,0,4,0,0
1,3839,193,10,1,1,1,0,0,4,0,1
1,1794,300,11,2,1,17,0,0,4,0,1
1,3140,53,11,2,1,17,0,0,4,0,1
1,1937,255,11,2,1,17,0,0,4,0,1
1,215,324,5,1,1,17,0,0,4,0,1
1,2208,283,11,1,1,17,0,0,4,0,1
1,2805,74,10,2,1,17,0,0,4,0,1
1,2456,180,7,2,1,17,1,0,4,0,1
1,357,39,15,2,1,17,0,0,4,0,1
1,6684,10,4,1,1,1,0,0,4,0,1
1,3222,58,4,2,1,1,0,0,4,0,1
1,3606,31,11,2,1,17,0,0,4,0,0
1,185,255,11,2,1,17,0,0,4,0,0
1,3430,239,7,1,1,17,0,0,4,0,1
1,3837,249,11,2,1,1,0,0,4,0,1
1,1628,303,11,2,1,17,0,0,4,0,1
1,1395,106,11,2,1,17,0,0,4,0,1
1,2439,105,5,1,1,17,0,0,4,0,1
1,2676,63,5,2,1,1,0,0,4,0,0
1,1167,336,11,2,1,17,0,0,4,0,1
1,4637,112,11,2,1,1,0,0,4,0,1
1,3262,58,4,2,1,17,0,0,4,0,1
1,2333,7,6,2,1,17,0,0,4,0,1
1,2676,226,6,0,1,17,0,0,4,0,1
1,492,216,11,2,1,17,0,0,4,0,1
1,2580,276,14,2,1,17,0,0,4,0,0
1,2652,154,12,2,1,17,0,0,4,0,1
1,1403,128,11,2,1,17,0,0,4,0,1
1,3429,251,15,0,1,17,0,0,4,0,1
1,1628,147,4,2,1,17,0,0,4,0,1
1,157,300,11,2,1,17,0,0,4,0,1
1,404,321,14,2,1,17,0,0,4,0,1
1,596,320,2,2,1,1,0,0,4,0,1
1,2439,123,8,0,1,17,0,0,4,0,1
1,289,304,10,2,1,17,0,0,4,0,1
1,3430,258,12,2,1,17,0,0,4,0,1
1,2676,39,15,2,1,17,0,0,4,0,1
1,2906,146,14,2,1,17,0,0,4,0,0
1,2807,330,14,2,1,17,1,0,4,0,0
1,357,315,4,2,1,17,0,0,4,0,1
1,2380,180,7,2,1,17,0,0,4,0,1
1,3647,300,11,2,1,1,0,0,4,0,1
1,471,277,12,2,1,17,0,0,4,0,1
1,2648,147,4,2,1,17,0,0,4,0,1
1,500,255,11,2,1,17,0,0,4,0,1
1,1291,182,11,2,1,17,0,0,4,0,1
1,2676,31,11,2,1,17,0,0,4,0,1
1,2592,39,15,2,1,17,0,0,4,0,1
1,3340,305,4,2,1,17,0,0,4,0,1
1,70,307,6,2,1,17,0,0,4,0,1
1,5140,220,11,2,1,1,0,0,4,0,1
1,3140,180,7,2,1,17,0,0,4,0,1
1,3493,276,14,2,1,17,0,0,4,0,1
1,2492,157,11,2,1,17,0,0,4,0,1
1,724,252,12,2,1,17,0,0,4,0,1
1,357,269,5,1,1,17,0,0,4,0,1
1,2492,216,11,2,1,17,0,0,4,0,0
1,227,60,10,2,1,17,0,0,4,0,1
1,3125,223,7,2,1,17,0,0,4,0,0
1,724,223,7,2,1,17,0,0,4,0,1
1,724,128,11,2,1,17,0,0,4,0,0
1,492,147,4,2,1,1,0,0,4,0,1
1,2798,190,14,0,1,17,0,0,4,0,1
1,3187,58,4,2,1,17,0,0,4,0,1
1,8810,8,0,2,1,1,0,0,4,0,1
1,125,307,6,2,1,17,0,0,4,0,1
1,1024,16,0,2,1,17,0,0,4,0,1
1,2380,220,11,2,1,17,0,0,4,0,1
1,1718,134,10,2,1,17,0,0,4,0,1
1,3546,252,12,2,1,1,0,0,4,0,1
1,2647,210,11,1,1,17,0,0,4,0,1
1,4496,208,12,1,1,1,0,0,4,0,1
1,4513,112,11,2,1,17,0,0,4,0,0
1,2876,295,12,1,1,17,0,0,4,0,1
1,2676,145,4,1,1,17,0,0,4,0,1
1,69,255,11,2,1,17,0,0,4,0,1
1,318,131,4,1,1,17,0,0,4,0,1
1,166,68,6,1,1,17,0,0,4,0,1
1,3222,320,2,2,1,1,0,0,4,0,1
1,3140,252,12,2,1,17,0,0,4,0,1
1,2869,304,10,2,1,17,0,0,4,0,1
1,8280,277,12,2,1,1,0,0,4,0,1
1,492,8,0,2,1,17,0,0,4,0,1
1,3262,216,11,2,1,17,0,0,4,0,1
1,1628,245,14,2,1,17,0,0,4,0,1
1,3222,58,4,2,1,1,0,0,4,0,0
1,318,158,12,0,1,17,0,0,4,0,1
1,1445,179,14,1,1,17,0,0,4,0,1
1,318,300,11,2,1,17,0,0,4,0,1
1,4060,58,4,2,1,1,0,0,4,0,1
1,2846,74,10,2,1,1,0,0,4,0,1
1,1130,157,11,2,1,17,0,0,4,0,1
1,358,321,14,2,1,17,0,0,4,0,1
1,1024,178,12,0,1,17,0,0,4,0,1
1,724,186,11,2,1,17,0,0,4,0,0
1,3140,19,11,1,1,17,0,0,4,0,1
1,2849,128,11,2,1,17,0,0,4,0,1
1,1628,220,11,2,1,17,0,0,4,0,1
1,1628,116,11,2,1,17,0,0,4,0,1
1,2380,321,14,2,1,17,0,0,4,0,1
1,1313,246,14,2,1,17,0,0,4,0,1
1,3771,214,9,0,1,1,0,0,4,0,1
1,2116,307,6,2,1,1,0,0,4,0,1
1,2852,162,10,2,1,17,0,0,4,0,1
1,1628,157,11,2,1,17,0,0,4,0,0
1,1866,228,12,0,1,17,0,0,4,0,1
1,2380,220,11,2,1,17,0,0,4,0,0
1,3299,277,12,2,1,17,0,0,4,0,1
1,3818,31,11,2,1,1,0,0,4,0,1
1,1536,116,11,2,1,17,0,0,4,0,1
1,7291,64,4,2,1,1,0,0,4,0,1
1,4060,107,13,2,1,1,0,0,4,0,1
1,1300,211,6,1,1,17,0,0,4,0,1
1,3606,246,14,2,1,17,0,0,4,0,1
1,318,246,14,2,1,17,0,0,4,0,1
1,3238,48,15,1,1,17,0,0,4,0,0
1,2604,275,15,0,1,17,0,0,4,0,1
1,915,128,11,2,1,1,0,0,4,0,1
1,4888,16,0,2,1,1,0,0,4,0,1
1,1628,152,4,2,1,17,0,0,4,0,1
1,1237,205,11,2,1,17,0,0,4,0,1
1,2676,116,11,2,1,17,0,0,4,0,1
1,2464,39,15,2,1,17,0,0,4,0,0
1,2380,53,11,2,1,17,0,0,4,0,1
1,3283,216,11,2,1,1,0,0,4,0,1
1,7150,55,12,1,1,1,0,0,4,0,1
1,2676,133,14,2,1,1,0,0,4,0,1
1,3271,216,11,2,1,17,0,0,4,0,1
1,3942,171,12,1,1,17,0,0,4,0,1
1,1628,159,12,0,1,17,0,0,4,0,1
1,3549,166,11,2,1,17,0,0,4,0,1
1,1628,246,14,2,1,17,0,0,4,0,1
1,2333,71,4,1,1,17,0,0,4,0,0
1,1628,194,11,2,1,17,0,0,4,0,0
1,351,301,14,1,1,17,0,0,4,0,1
1,166,106,11,2,1,17,0,0,4,0,1
1,2676,285,11,2,1,17,0,0,4,0,1
1,1239,216,11,2,1,17,0,0,4,0,1
1,3980,125,11,2,1,1,0,0,4,0,1
1,3056,11,1,2,1,17,0,0,4,0,1
1,7492,7,6,2,1,1,0,0,4,0,1
1,492,242,11,2,1,17,0,0,4,0,0
1,1024,204,11,2,1,17,0,0,4,0,1
1,1828,8,0,2,1,17,0,0,4,0,1
1,1168,157,11,2,1,17,0,0,4,0,1
1,1866,74,10,2,1,17,0,0,4,0,1
1,543,157,11,2,1,17,0,0,4,0,1
1,2648,29,10,1,1,17,0,0,4,0,1
1,247,78,11,2,1,17,0,0,4,0,1
1,2736,139,11,2,1,17,0,0,4,0,1
1,1628,219,11,2,1,17,0,0,4,0,0
1,3140,154,12,2,1,17,0,0,4,0,1
1,1718,332,4,1,1,17,0,0,4,0,1
1,2364,330,14,2,1,17,0,0,4,0,1
1,2279,64,4,2,1,17,0,0,4,0,1
1,166,220,11,2,1,17,0,0,4,0,0
1,1024,59,11,2,1,17,1,0,4,0,1
1,2676,182,11,2,1,1,0,0,4,0,1
1,2439,58,4,2,1,17,0,0,4,0,1
1,574,101,4,1,1,17,0,0,4,0,1
1,1628,85,11,2,1,17,0,0,4,0,0
1,804,276,14,2,1,17,0,0,4,0,0
1,801,276,14,2,1,17,0,0,4,0,1
1,2862,270,14,2,1,17,0,0,4,0,1
1,746,166,11,2,1,17,0,0,4,0,1
1,404,180,7,2,1,17,0,0,4,0,1
1,724,115,11,2,1,17,0,0,4,0,1
1,2676,154,12,2,1,17,0,0,4,0,1
1,2501,166,11,2,1,17,0,0,4,0,1
1,4372,27,7,2,1,1,0,0,4,0,0
1,333,58,4,2,1,17,0,0,4,0,1
1,2784,307,6,2,1,1,0,0,4,0,1
1,2512,11,1,2,1,17,0,0,4,0,1
1,492,290,4,2,1,17,1,0,4,0,1
1,1628,58,4,2,1,17,0,0,4,0,0
1,8243,121,5,2,1,1,0,0,4,0,1
1,2333,148,8,1,1,17,0,0,4,0,1
1,1628,336,11,2,1,17,0,0,4,0,1
1,592,252,12,2,1,17,0,0,4,0,1
1,3222,304,10,2,1,17,0,0,4,0,1
1,2492,182,11,2,1,17,0,0,4,0,0
1,1628,321,14,2,1,17,0,0,4,0,1
1,1058,264,5,0,1,17,0,0,4,0,1
1,2492,91,7,0,1,17,0,0,4,0,1
1,2676,62,2,2,1,17,0,0,4,0,0
1,1024,249,11,2,1,17,0,0,4,0,0
1,4477,134,10,2,1,1,0,0,4,0,1
1,492,64,4,2,1,17,0,0,4,0,1
1,2380,321,14,2,1,17,0,0,4,0,1
1,318,11,1,2,1,17,0,0,4,0,1
1,1628,127,12,1,1,17,0,0,4,0,1
1,4660,16,0,2,1,1,0,0,4,0,1
1,3324,107,13,2,1,1,0,0,4,0,0
1,3489,115,11,2,1,17,0,0,4,0,1
1,23,30,4,1,1,17,0,0,4,0,1
1,1992,267,10,1,1,17,0,0,4,0,1
1,3222,74,10,2,1,1,0,0,4,0,1
1,4227,319,8,2,1,1,0,0,4,0,1
1,556,74,10,2,1,17,0,0,4,0,1
1,3290,245,14,2,1,17,0,0,4,0,1
1,939,128,11,2,1,1,0,0,4,0,0
1,724,146,14,2,1,17,0,0,4,0,1
1,3000,181,5,2,1,17,0,0,4,0,1
1,1992,315,4,2,1,17,0,0,4,0,1
1,1536,134,10,2,1,1,0,0,4,0,1
1,2010,133,14,2,1,17,0,0,4,0,1
1,2187,245,14,2,1,17,0,0,4,0,1
1,2599,111,14,2,1,1,0,0,4,0,1
1,492,193,10,1,1,17,0,0,4,0,1
1,3140,324,5,1,1,17,0,0,4,0,1
1,3886,11,1,2,1,1,0,0,4,0,1
1,180,8,0,2,1,17,0,0,4,0,1
1,2492,307,6,2,1,17,0,0,4,0,1
1,2682,306,0,1,1,17,0,0,4,0,1
1,166,155,11,2,1,17,0,0,4,0,1
1,697,74,10,2,1,17,0,0,4,0,1
1,1858,307,6,2,1,17,0,0,4,0,1
1,492,128,11,2,1,17,0,0,4,0,1
1,3122,245,14,2,1,17,0,0,4,0,1
1,318,319,8,2,1,17,0,0,4,0,1
1,1992,180,7,2,1,17,0,0,4,0,1
1,4306,319,8,2,1,1,0,0,4,0,1
1,2676,39,15,2,1,17,0,0,4,0,1
1,3140,220,11,2,1,17,0,0,4,0,1
1,1247,138,11,2,1,17,0,0,4,0,1
1,697,336,11,2,1,17,0,0,4,0,1
1,3629,63,5,2,1,17,0,0,4,0,1
1,2380,58,4,2,1,17,0,0,4,0,1
1,1060,166,11,2,1,17,0,0,4,0,1
1,1718,271,11,2,1,17,0,0,4,0,1
1,785,300,11,2,1,17,0,0,4,0,0
1,40,242,11,2,1,17,0,0,4,0,0
1,100,251,15,0,1,17,0,0,4,0,1
1,3222,147,4,2,1,17,0,0,4,0,1
1,724,255,11,2,1,17,0,0,4,0,1
1,1865,239,7,1,1,17,0,0,4,0,1
1,3928,258,12,2,1,1,0,0,4,0,1
1,2909,57,14,2,1,17,0,0,4,0,0
1,1628,252,12,2,1,17,0,0,4,0,1
1,3247,63,5,2,1,17,0,0,4,0,1
1,1628,47,12,0,1,17,0,0,4,0,1
1,2380,300,11,2,1,17,0,0,4,0,1
1,2439,115,11,2,1,17,0,0,4,0,1
1,3629,223,7,2,1,17,0,0,4,0,0
1,2676,169,4,1,1,17,0,0,4,0,1
1,3424,118,14,1,1,1,0,0,4,0,1
1,1628,289,0,0,1,17,0,0,4,0,0
1,724,216,11,2,1,17,0,0,4,0,1
1,4043,41,12,1,1,17,0,0,4,0,1
1,1179,276,14,2,1,17,0,0,4,0,0
1,1679,180,7,2,1,17,0,0,4,0,1
1,2562,319,8,2,1,17,0,0,4,0,1
1,2676,210,11,1,1,17,0,0,4,0,0
1,2216,216,11,2,1,17,0,0,4,0,1
1,1024,111,14,2,1,17,0,0,4,0,1
1,724,140,11,2,1,17,0,0,4,0,1
1,1024,62,2,2,1,1,0,0,4,0,0
1,4348,58,4,2,1,1,0,0,4,0,0
1,2380,300,11,2,1,1,0,0,4,0,1
1,1628,300,11,2,1,17,0,0,4,0,1
1,2676,74,10,2,1,17,0,0,4,0,1
1,1628,166,11,2,1,17,0,0,4,0,1
1,1628,133,14,2,1,17,0,0,4,0,1
1,3335,58,4,2,1,17,0,0,4,0,1
1,3733,134,10,2,1,17,0,0,4,0,1
1,318,134,10,2,1,17,0,0,4,0,1
1,724,58,4,2,1,17,0,0,4,0,1
1,1168,159,12,0,1,17,0,0,4,0,1
1,3599,330,14,2,1,17,0,0,4,0,1
1,3976,273,10,1,1,17,0,0,4,0,0
1,371,205,11,2,1,17,0,0,4,0,1
1,2736,270,14,2,1,17,0,0,4,0,1
1,1168,59,11,2,1,17,0,0,4,0,1
1,4323,319,8,2,1,1,0,0,4,0,1
1,4312,59,11,2,1,1,0,0,4,0,1
1,4316,285,11,2,1,1,0,0,4,0,1
1,2392,257,11,2,1,1,0,0,4,0,1
1,2295,266,7,0,1,17,0,0,4,0,1
1,329,39,15,2,1,17,0,0,4,0,1
1,3463,216,11,2,1,1,0,0,4,0,1
1,593,304,10,2,1,17,0,0,4,0,1
1,1628,271,11,2,1,17,0,0,4,0,1
1,3771,304,10,2,1,17,0,0,4,0,1
1,1628,271,11,2,1,17,0,0,4,0,1
1,2492,39,15,2,1,17,0,0,4,0,1
1,3030,17,7,1,1,1,0,0,4,0,1
1,265,300,11,2,1,17,0,0,4,0,1
1,746,74,10,2,1,17,0,0,4,0,1
1,1628,304,10,2,1,17,0,0,4,0,1
1,2333,106,11,2,1,17,0,0,4,0,1
1,197,216,11,2,1,17,0,0,4,0,1
1,2380,307,6,2,1,17,0,0,4,0,1
1,241,39,15,2,1,17,0,0,4,0,1
1,2812,63,5,2,1,17,0,0,4,0,1
1,724,74,10,2,1,17,0,0,4,0,1
1,1628,216,11,2,1,17,0,0,4,0,1
1,8618,74,10,2,1,1,0,0,4,0,1
1,1527,134,10,2,1,17,0,0,4,0,1
1,3616,180,7,2,1,17,0,0,4,0,1
1,1747,304,10,2,1,17,0,0,4,0,1
1,3980,285,11,2,1,1,0,0,4,0,1
1,6486,36,12,1,1,1,0,0,4,0,1
1,724,143,10,0,1,17,0,0,4,0,1
1,2048,307,6,2,1,17,0,0,4,0,1
1,321,336,11,2,1,17,0,0,4,0,1
1,2147,271,11,2,1,17,0,0,4,0,1
1,5210,223,7,2,1,1,0,0,4,0,1
1,1866,280,10,2,1,17,0,0,4,0,1
1,121,307,6,2,1,17,0,0,4,0,1
1,724,180,7,2,1,17,0,0,4,0,1
2,3999,300,11,2,1,1,0,0,4,0,0
1,2480,276,14,2,1,17,0,0,4,0,1
1,3748,39,15,2,1,1,0,0,4,0,1
1,1489,128,11,2,1,17,0,0,4,0,1
1,4006,271,11,2,1,17,0,0,4,0,1
1,357,176,14,1,1,17,0,0,4,0,0
1,7774,66,3,2,1,1,0,0,4,0,1
1,2087,180,7,2,1,17,0,0,4,0,1
1,1628,219,11,2,1,17,0,0,4,0,1
1,1866,300,11,2,1,17,0,0,4,0,1
1,2380,198,10,0,1,17,0,0,4,0,1
1,1628,295,12,1,1,17,0,0,4,0,1
1,4116,138,11,2,1,1,0,0,4,0,1
1,571,180,7,2,1,17,0,0,4,0,1
1,4358,205,11,2,1,1,0,0,4,0,0
1,2492,74,10,2,1,17,0,0,4,0,1
1,1628,63,5,2,1,17,0,0,4,0,1
1,2268,216,11,2,1,17,0,0,4,0,1
1,2676,321,14,2,1,1,0,0,4,0,1
1,1688,246,14,2,1,17,0,0,4,0,1
1,1122,113,14,1,1,17,0,0,4,0,1
1,793,157,11,2,1,17,0,0,4,0,1
1,3105,216,11,2,1,17,0,0,4,0,1
1,4142,147,4,2,1,1,0,0,4,0,1
1,3515,269,5,1,1,17,0,0,4,0,0
1,1628,223,7,2,1,17,0,0,4,0,1
1,395,53,11,2,1,17,0,0,4,0,1
1,1024,194,11,2,1,17,0,0,4,0,1
1,393,307,6,2,1,17,0,0,4,0,1
1,1168,39,15,2,1,17,0,0,4,0,1
1,3000,12,11,2,1,17,0,0,4,0,1
1,503,330,14,2,1,17,0,0,4,0,0
1,2380,29,10,1,1,17,0,0,4,0,1
1,2677,304,10,2,1,17,0,0,4,0,0
1,3140,126,8,1,1,17,0,0,4,0,0
1,2676,125,11,2,1,17,0,0,4,0,1
1,724,161,11,0,1,17,0,0,4,0,1
1,724,300,11,2,1,17,0,0,4,0,0
1,1024,12,11,2,1,17,0,0,4,0,1
1,1628,107,13,2,1,17,0,0,4,0,1
1,1565,257,11,2,1,1,0,0,4,0,1
1,3070,300,11,2,1,17,0,0,4,0,0
1,2087,134,10,2,1,17,0,0,4,0,1
1,1536,8,0,2,1,17,0,0,4,0,1
1,1628,146,14,2,1,17,0,0,4,0,1
1,3105,31,11,2,1,17,0,0,4,0,0
1,3140,39,15,2,1,17,0,0,4,0,1
1,2380,166,11,2,1,17,0,0,4,0,1
1,1137,330,14,2,1,17,0,0,4,0,0
1,2676,216,11,2,1,1,0,0,4,0,1
1,813,331,10,1,1,17,0,0,4,0,1
1,3561,223,7,2,1,17,0,0,4,0,1
1,4134,319,8,2,1,1,0,0,4,0,1
1,1628,223,7,2,1,17,0,0,4,0,1
1,2069,182,11,2,1,17,0,0,4,0,1
1,1628,280,10,2,1,17,0,0,4,0,1
1,2492,1,11,0,1,17,0,0,4,0,1
1,3262,328,6,2,1,17,0,0,4,0,1
1,3883,236,7,0,1,17,0,0,4,0,1
1,3321,300,11,2,1,17,0,0,4,0,1
2,2851,307,6,2,1,1,0,0,4,0,1
1,2034,319,8,2,1,17,0,0,4,0,0
1,4401,257,11,2,1,1,0,0,4,0,1
2,3984,255,11,2,1,1,0,0,4,0,0
1,3109,106,11,2,1,17,0,0,4,0,1
1,746,189,8,1,1,17,0,0,4,0,1
1,2492,280,10,2,1,17,0,0,4,0,1
1,1628,39,15,2,1,17,0,0,4,0,1
1,788,128,11,2,1,17,0,0,4,0,1
1,1168,180,7,2,1,17,0,0,4,0,1
1,1866,11,1,2,1,17,0,0,4,0,0
2,4054,112,11,2,1,1,0,0,4,0,1
1,2676,336,11,2,1,17,0,0,4,0,1
1,211,307,6,2,1,17,0,0,4,0,0
1,3453,220,11,2,1,1,0,0,4,0,1
1,1172,178,12,0,1,17,0,0,4,0,1
1,1023,336,11,2,1,17,0,0,4,0,1
1,4051,147,4,2,1,1,0,0,4,0,1
1,2087,126,8,1,1,17,0,0,4,0,1
1,317,285,11,2,1,17,0,0,4,0,0
1,2439,320,2,2,1,17,0,0,4,0,1
1,166,11,1,2,1,17,0,0,4,0,1
1,69,327,14,2,1,17,0,0,4,0,1
1,3140,166,11,2,1,17,0,0,4,0,1
1,492,112,11,2,1,17,0,0,4,0,1
1,724,194,11,2,1,17,0,0,4,0,1
1,724,123,8,0,1,17,0,0,4,0,1
1,1024,300,11,2,1,17,0,0,4,0,1
1,166,304,10,2,1,17,0,0,4,0,1
1,3907,193,10,1,1,1,0,0,4,0,1
1,2212,157,11,2,1,17,0,0,4,0,1
1,2946,248,12,0,1,17,0,0,4,0,1
1,642,307,6,2,1,17,0,0,4,0,1
1,1128,261,14,1,1,17,0,0,4,0,1
1,2971,223,7,2,1,1,0,0,4,0,1
1,1628,319,8,2,1,17,0,0,4,0,1
1,3140,321,14,2,1,17,0,0,4,0,1
1,1628,321,14,2,1,17,0,0,4,0,1
2,3562,176,14,1,1,1,0,0,4,0,0
1,2463,227,7,2,1,17,0,0,4,0,1
1,3563,26,14,1,1,1,0,0,4,0,1
1,3232,60,10,2,1,17,0,0,4,0,0
1,1323,194,11,2,1,17,0,0,4,0,1
1,902,11,1,2,1,17,0,0,4,0,1
1,2031,74,10,2,1,17,0,0,4,0,1
1,3158,227,7,2,1,17,0,0,4,0,1
1,11,60,10,2,1,17,0,0,4,0,1
1,2439,85,11,2,1,17,0,0,4,0,1
1,2380,112,11,2,1,17,0,0,4,0,1
1,8420,326,10,1,1,1,0,0,4,0,0
1,1628,245,14,2,1,17,0,0,4,0,1
1,3357,128,11,2,1,1,0,0,4,0,1
1,2949,128,11,2,1,1,0,0,4,0,1
1,3008,271,11,2,1,17,0,0,4,0,1
1,3468,307,6,2,1,17,0,0,4,0,1
1,724,63,5,2,1,17,0,0,4,0,0
1,3021,147,4,2,1,17,0,0,4,0,1
1,1356,147,4,2,1,17,0,0,4,0,1
1,4290,47,12,0,1,1,0,0,4,0,1
1,8372,295,12,1,1,1,0,0,4,0,1
1,724,262,8,1,1,17,0,0,4,0,1
1,166,122,8,1,1,17,0,0,4,0,1
1,3979,59,11,2,1,1,0,0,4,0,1
1,318,128,11,2,1,17,0,0,4,0,1
1,492,78,11,2,1,17,0,0,4,0,1
1,2664,181,5,2,1,17,0,0,4,0,1
1,1932,220,11,2,1,17,0,0,4,0,1
1,1628,37,4,2,1,17,0,0,4,0,1
1,113,319,8,2,1,17,0,0,4,0,1
1,3299,12,11,2,1,17,0,0,4,0,1
1,318,300,11,2,1,17,0,0,4,0,1
1,685,119,11,2,1,17,0,0,4,0,1
1,3713,163,7,0,1,1,0,0,4,0,1
1,4900,58,4,2,1,1,0,0,4,0,0
1,492,242,11,2,1,17,0,0,4,0,1
1,3606,271,11,2,1,1,0,0,4,0,1
1,4061,122,8,1,1,17,0,0,4,0,1
1,492,104,11,2,1,17,0,0,4,0,1
1,236,304,10,2,1,17,0,0,4,0,1
1,1536,300,11,2,1,17,0,0,4,0,1
1,2380,216,11,2,1,17,0,0,4,0,1
1,3321,147,4,2,1,17,0,0,4,0,0
1,2034,216,11,2,1,17,0,0,4,0,1
1,371,210,11,1,1,17,0,0,4,0,1
1,157,205,11,2,1,17,0,0,4,0,1
1,2580,290,4,2,1,17,0,0,4,0,1
1,3262,280,10,2,1,17,0,0,4,0,1
1,3485,107,13,2,1,17,0,0,4,0,1
1,3809,304,10,2,1,1,0,0,4,0,1
1,1628,300,11,2,1,17,0,0,4,0,1
1,988,107,13,2,1,17,0,0,4,0,1
1,2492,330,14,2,1,17,0,0,4,0,1
1,1718,314,6,0,1,17,0,0,4,0,0
1,3064,12,11,2,1,17,0,0,4,0,1
1,3421,300,11,2,1,1,0,0,4,0,1
1,724,258,12,2,1,17,0,0,4,0,1
1,2492,236,7,0,1,17,0,0,4,0,1
1,3024,223,7,2,1,17,0,0,4,0,1
1,1196,63,5,2,1,1,0,0,4,0,1
1,318,155,11,2,1,17,0,0,4,0,1
1,3629,255,11,2,1,17,0,0,4,0,0
1,1628,258,12,2,1,17,0,0,4,0,1
1,3874,255,11,2,1,1,0,0,4,0,0
1,1886,147,4,2,1,17,0,0,4,0,0
1,868,215,13,1,1,17,0,0,4,0,1
1,357,8,0,2,1,17,0,0,4,0,1
